age,workclass,educational_num,marital_status,capital_gain,capital_loss,num_visits_store_last_year,native_country,is_weekend,educational,buy_the_new_product
50,Self-emp-inc,15,Husband,0,0,75,United-States,1,Prof-school,1
50,Self-emp-not-inc,9,Unmarried,0,0,48,South,0,HS-grad,0
36,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
31,Local-gov,13,Husband,0,0,40,United-States,0,Bachelor,0
20,Private,9,Own-child,0,0,10,United-States,0,HS-grad,0
36,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
38,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
37,Private,13,Husband,0,0,45,United-States,1,Bachelor,1
39,Private,14,Husband,7688,0,40,United-States,1,Masters,1
18,Private,6,Own-child,0,0,36,United-States,0, 10th,0
33,Private,9,Not-in-family,0,0,50,United-States,0,HS-grad,0
35,Private,9,Not-in-family,1151,0,40,United-States,0,HS-grad,0
23,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
37,Private,13,Unmarried,0,0,36,Philippines,0,Bachelor,0
25,Private,9,Husband,0,0,30,United-States,0,HS-grad,0
51,Federal-gov,12,Husband,0,0,40,United-States,0,Assoc-admn,0
35,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
54,Private,7,Husband,0,0,40,United-States,0,11th,0
66,?,9,Husband,0,0,30,United-States,0,HS-grad,0
32,Private,9,Unmarried,0,0,13,United-States,0,HS-grad,0
37,Self-emp-not-inc,13,Not-in-family,0,0,55,United-States,1,Bachelor,1
29,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
45,Private,13,Husband,0,0,37,United-States,0,Bachelor,0
61,Self-emp-inc,10,Husband,0,0,40,United-States,0,Some-college,0
40,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
24,Private,9,Not-in-family,0,0,49,United-States,0,HS-grad,0
49,Private,4,Husband,0,0,38,United-States,0,7th - 8th,0
51,Self-emp-not-inc,14,Unmarried,25236,0,50,United-States,1,Masters,1
34,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
28,?,9,Unmarried,0,0,40,Mexico,0,HS-grad,0
20,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
30,Private,10,Unmarried,0,0,37,United-States,0,Some-college,0
49,Self-emp-inc,14,Unmarried,99999,0,80,Mexico,1,Masters,1
26,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
63,Private,6,Husband,0,0,45,United-States,0, 10th,0
36,Private,12,Not-in-family,0,0,55,Iran,0,Assoc-admn,0
63,Self-emp-not-inc,13,Husband,0,0,40,United-States,1,Bachelor,1
22,Private,9,Not-in-family,0,0,10,United-States,0,HS-grad,0
40,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
31,Private,4,Not-in-family,0,0,35,United-States,0,7th - 8th,0
49,Private,10,Husband,0,0,50,Canada,0,Some-college,0
35,Private,14,Not-in-family,13550,0,55,?,1,Masters,1
23,State-gov,13,Own-child,0,0,20,United-States,0,Bachelor,0
25,Private,11,Not-in-family,27828,0,40,United-States,1,Assoc-voc,1
34,?,9,Husband,0,0,40,United-States,0,HS-grad,0
28,Private,13,Husband,0,0,45,United-States,1,Bachelor,1
44,Self-emp-not-inc,10,Not-in-family,0,2205,35,United-States,0,Some-college,0
33,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
21,Private,10,Not-in-family,2597,0,45,United-States,0,Some-college,0
55,Private,7,Husband,0,1672,40,United-States,0,11th,0
17,?,7,Own-child,0,0,8,United-States,0,11th,0
75,Self-emp-not-inc,9,Not-in-family,2346,0,15,United-States,0,HS-grad,0
61,Private,5,Unmarried,0,0,40,United-States,1,9th,0
53,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
26,Local-gov,12,Husband,0,0,45,United-States,1,Assoc-admn,1
48,Private,10,Unmarried,0,0,50,United-States,1,Some-college,1
28,State-gov,14,Husband,0,0,50,United-States,1,Masters,1
30,?,13,Not-in-family,0,0,50,Taiwan,0,Bachelor,0
29,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
25,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
37,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
43,Local-gov,13,Unmarried,0,0,55,United-States,0,Bachelor,0
40,Local-gov,9,Husband,0,0,40,United-States,0,HS-grad,0
34,Private,6,Husband,0,0,45,United-States,0, 10th,1
55,Private,16,Husband,15024,0,30,United-States,1,Doctorate,1
31,Local-gov,12,Not-in-family,0,0,20,United-States,0,Assoc-admn,0
21,?,10,Own-child,0,0,40,United-States,0,Some-college,0
32,Self-emp-not-inc,9,Husband,0,0,40,Italy,0,HS-grad,0
26,State-gov,15,Not-in-family,2463,0,50,India,0,Prof-school,0
26,Private,13,Husband,0,0,50,United-States,1,Bachelor,1
44,Private,10,Husband,0,0,40,United-States,0,Some-college,0
49,Private,9,Husband,0,0,52,United-States,1,HS-grad,1
21,?,9,Own-child,0,1504,30,United-States,0,HS-grad,0
26,Private,9,Unmarried,0,0,30,United-States,0,HS-grad,0
40,Self-emp-not-inc,9,Husband,0,0,60,United-States,0,HS-grad,0
19,Self-emp-not-inc,7,Not-in-family,0,0,40,United-States,0,11th,0
58,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
61,Private,11,Husband,0,0,40,United-States,1,Assoc-voc,1
28,Self-emp-not-inc,10,Own-child,0,0,63,South,0,Some-college,0
26,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
64,Private,9,Not-in-family,0,0,25,United-States,0,HS-grad,0
42,Self-emp-inc,13,Husband,0,0,60,United-States,1,Bachelor,1
41,Private,10,Husband,0,0,40,United-States,1,Some-college,1
45,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
39,Private,13,Husband,0,0,50,United-States,0,Bachelor,1
41,Local-gov,9,Husband,0,0,40,United-States,1,HS-grad,0
51,Private,7,Not-in-family,0,0,40,Jamaica,0,11th,0
34,Private,11,Unmarried,0,0,40,United-States,0,Assoc-voc,0
33,Private,14,Husband,0,1902,45,Germany,1,Masters,1
23,Private,10,Not-in-family,0,2559,40,United-States,1,Some-college,1
35,Self-emp-not-inc,10,Husband,0,0,60,United-States,0,Some-college,0
41,Private,7,Unmarried,0,0,25,Guatemala,1,11th,0
39,Private,14,Not-in-family,0,0,50,United-States,0,Masters,0
41,Private,10,Husband,0,0,55,United-States,0,Some-college,0
33,Self-emp-inc,10,Husband,0,0,40,United-States,0,Some-college,0
22,Private,9,Other-relative,0,0,40,United-States,0,HS-grad,0
25,Private,10,Other-relative,0,1504,45,United-States,0,Some-college,0
25,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
77,Self-emp-not-inc,4,Not-in-family,0,0,20,Italy,1,7th - 8th,1
33,?,11,Own-child,0,0,40,United-States,0,Assoc-voc,0
66,Private,9,Not-in-family,0,0,40,United-States,1,HS-grad,0
19,Private,10,Own-child,0,0,35,United-States,0,Some-college,0
44,Private,9,Unmarried,0,0,38,United-States,0,HS-grad,0
45,Self-emp-inc,14,Unmarried,25236,0,42,United-States,1,Masters,1
28,Private,10,Not-in-family,0,0,50,United-States,0,Some-college,0
19,Private,9,Other-relative,2597,0,40,United-States,0,HS-grad,0
43,Private,9,Husband,4386,0,40,United-States,1,HS-grad,1
39,Private,13,Husband,15024,0,40,United-States,1,Bachelor,1
33,Private,13,Husband,0,0,50,United-States,0,Bachelor,0
44,Private,9,Not-in-family,0,0,40,Jamaica,0,HS-grad,0
62,Private,4,Not-in-family,0,0,40,United-States,0,7th - 8th,0
40,Private,10,Husband,0,0,50,United-States,1,Some-college,1
41,Private,9,Not-in-family,0,0,6,Iran,0,HS-grad,0
23,Local-gov,10,Not-in-family,0,0,30,United-States,0,Some-college,0
48,Private,9,Husband,0,0,40,Italy,1,HS-grad,1
38,Private,14,Husband,0,0,45,United-States,0,Masters,0
37,Private,14,Husband,0,0,50,United-States,1,Masters,1
45,Private,14,Husband,0,0,55,United-States,1,Masters,1
29,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
66,Local-gov,9,Unmarried,0,0,25,United-States,0,HS-grad,0
19,Private,9,Not-in-family,0,0,50,United-States,0,HS-grad,0
23,Private,5,Other-relative,0,0,39,Mexico,0,9th,0
34,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
39,Private,14,Not-in-family,0,0,45,United-States,0,Masters,0
33,Self-emp-not-inc,9,Not-in-family,0,0,60,United-States,0,HS-grad,0
43,Private,10,Unmarried,0,0,10,United-States,0,Some-college,0
27,Private,9,Husband,0,0,99,United-States,0,HS-grad,0
33,State-gov,10,Own-child,0,0,35,United-States,1,Some-college,0
26,Private,3,Husband,0,0,30,Mexico,0,5th-6th,0
56,Self-emp-inc,14,Not-in-family,27828,0,60,United-States,1,Masters,1
46,Private,9,Husband,0,0,36,United-States,0,HS-grad,0
38,Private,12,Unmarried,0,0,40,United-States,0,Assoc-admn,0
90,Private,7,Husband,0,0,40,United-States,0,11th,0
72,Self-emp-inc,10,Husband,0,0,25,United-States,1,Some-college,1
20,Private,9,Unmarried,0,0,15,United-States,0,HS-grad,0
29,Private,9,Husband,0,0,48,United-States,0,HS-grad,0
49,Private,7,Husband,0,0,75,United-States,0,11th,0
23,Private,9,Unmarried,0,0,35,United-States,0,HS-grad,0
20,Private,10,Own-child,0,0,18,United-States,0,Some-college,0
57,Private,13,Husband,4508,0,40,South,0,Bachelor,0
46,Private,12,Unmarried,0,0,40,United-States,0,Assoc-admn,0
33,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
24,Private,13,Not-in-family,0,0,55,Jamaica,0,Bachelor,0
49,Private,11,Husband,0,0,45,Greece,0,Assoc-voc,0
54,Private,9,Husband,0,0,65,United-States,0,HS-grad,0
46,Federal-gov,16,Not-in-family,0,1564,50,United-States,1,Doctorate,1
31,Self-emp-not-inc,11,Husband,0,0,50,United-States,0,Assoc-voc,0
43,Self-emp-inc,15,Husband,0,1977,40,United-States,1,Prof-school,1
18,?,10,Own-child,0,0,6,United-States,0,Some-college,0
19,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
46,Private,12,Not-in-family,0,0,40,United-States,0,Assoc-admn,0
43,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
58,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
43,Self-emp-not-inc,9,Husband,0,0,45,United-States,0,HS-grad,0
37,?,10,Unmarried,0,0,40,United-States,0,Some-college,0
21,Federal-gov,8,Own-child,0,0,25,United-States,0,12th,0
52,State-gov,14,Not-in-family,0,0,70,United-States,1,Masters,1
34,Private,11,Husband,0,0,32,United-States,1,Assoc-voc,1
28,Private,11,Own-child,0,0,40,United-States,0,Assoc-voc,0
34,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
29,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
39,Private,9,Husband,0,0,65,United-States,0,HS-grad,0
49,Private,7,Unmarried,0,0,35,United-States,0,11th,0
35,Private,10,Husband,0,0,50,Jamaica,1,Some-college,1
31,Private,10,Own-child,0,0,20,United-States,0,Some-college,0
18,Private,10,Own-child,0,0,30,United-States,0,Some-college,0
47,Local-gov,9,Husband,4386,0,40,United-States,1,HS-grad,1
46,Private,9,Husband,5013,0,50,United-States,0,HS-grad,0
43,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
51,Federal-gov,9,Husband,4386,0,40,United-States,1,HS-grad,1
21,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
18,?,10,Own-child,0,0,40,United-States,0,Some-college,0
31,State-gov,13,Wife,0,1902,35,United-States,1,Bachelor,1
39,Local-gov,9,Husband,0,1887,40,United-States,1,HS-grad,1
58,Private,7,Husband,0,0,48,United-States,0,11th,0
36,Private,14,Not-in-family,0,0,40,United-States,0,Masters,0
38,Private,9,Wife,0,0,40,United-States,0,HS-grad,0
31,Private,13,Wife,0,1902,35,United-States,1,Bachelor,1
19,Private,7,Not-in-family,0,0,40,United-States,0,11th,0
38,Private,11,Not-in-family,0,0,36,United-States,0,Assoc-voc,0
26,Private,11,Own-child,0,0,60,Jamaica,0,Assoc-voc,0
38,Private,12,Not-in-family,0,0,16,United-States,1,Assoc-admn,0
36,Private,10,Husband,0,0,45,United-States,0,Some-college,0
40,Private,9,Husband,0,0,45,United-States,1,HS-grad,1
25,Private,13,Not-in-family,0,0,40,?,0,Bachelor,0
41,Private,13,Wife,0,0,25,United-States,1,Bachelor,1
33,Private,9,Not-in-family,0,0,45,United-States,0,HS-grad,0
63,?,9,Husband,0,0,16,United-States,0,HS-grad,0
51,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
34,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
33,Private,11,Not-in-family,0,0,40,United-States,0,Assoc-voc,0
25,Private,6,Husband,0,0,45,United-States,0, 10th,0
30,Self-emp-not-inc,9,Unmarried,0,0,66,United-States,0,HS-grad,0
19,Private,10,Own-child,0,0,25,United-States,0,Some-college,0
47,Private,9,Wife,0,0,40,United-States,1,HS-grad,1
26,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
21,State-gov,10,Own-child,0,0,14,United-States,0,Some-college,0
36,Private,9,Husband,0,0,60,United-States,1,HS-grad,1
60,Private,6,Husband,0,0,40,United-States,0, 10th,0
28,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
19,Private,9,Own-child,0,0,14,United-States,0,HS-grad,0
42,Private,13,Husband,0,0,90,United-States,0,Bachelor,0
36,Private,9,Not-in-family,0,0,36,United-States,0,HS-grad,0
35,Private,9,Wife,0,0,38,United-States,0,HS-grad,0
22,Private,10,Own-child,0,0,25,United-States,0,Some-college,0
54,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
36,Private,13,Husband,0,0,45,United-States,0,Bachelor,0
55,Private,9,Husband,0,0,65,United-States,0,HS-grad,0
57,Private,14,Husband,0,0,40,United-States,0,Masters,0
56,Private,4,Husband,0,0,36,United-States,0,7th - 8th,0
24,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
35,Local-gov,13,Husband,0,0,40,United-States,1,Bachelor,1
51,Self-emp-inc,7,Not-in-family,0,0,40,United-States,0,11th,0
34,Private,9,Own-child,0,0,44,United-States,0,HS-grad,0
36,Private,12,Unmarried,0,0,42,United-States,0,Assoc-admn,0
51,Local-gov,5,Other-relative,0,0,40,United-States,0,9th,0
46,Self-emp-inc,16,Husband,0,0,60,United-States,1,Doctorate,1
42,Private,9,Not-in-family,5455,0,50,United-States,1,HS-grad,0
25,State-gov,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
22,Private,9,Other-relative,0,0,50,United-States,0,HS-grad,0
37,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
48,Private,13,Unmarried,0,0,40,United-States,1,Bachelor,1
61,Private,13,Husband,15024,0,50,United-States,1,Bachelor,1
40,Private,8,Husband,0,0,40,Jamaica,0,12th,0
58,Self-emp-inc,9,Wife,0,0,20,United-States,1,HS-grad,1
52,Private,9,Other-relative,0,0,20,Mexico,0,HS-grad,0
18,Private,7,Own-child,0,0,20,United-States,0,11th,0
27,Private,6,Husband,0,0,40,United-States,0, 10th,0
48,Self-emp-not-inc,10,Husband,5013,0,45,United-States,1,Some-college,0
63,Private,5,Husband,0,0,16,United-States,0,9th,0
38,Self-emp-not-inc,9,Husband,0,0,60,United-States,0,HS-grad,0
31,Private,10,Husband,0,2051,40,United-States,0,Some-college,0
40,Self-emp-not-inc,10,Husband,0,0,60,United-States,0,Some-college,0
41,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
28,Private,13,Not-in-family,2174,0,40,United-States,0,Bachelor,0
31,Private,15,Not-in-family,14084,0,50,United-States,1,Prof-school,1
32,Private,11,Husband,0,0,55,United-States,1,Assoc-voc,1
30,Private,9,Unmarried,0,0,72,United-States,0,HS-grad,0
39,Local-gov,9,Not-in-family,0,1876,40,United-States,0,HS-grad,0
28,Private,13,Husband,0,0,50,United-States,0,Bachelor,0
31,Private,9,Other-relative,0,0,35,United-States,0,HS-grad,0
21,?,10,Own-child,0,0,20,United-States,0,Some-college,0
33,?,9,Unmarried,0,0,40,United-States,0,HS-grad,0
44,State-gov,14,Husband,0,0,40,United-States,1,Masters,1
22,Private,10,Own-child,0,0,25,United-States,0,Some-college,0
42,Private,9,Husband,0,0,40,?,0,HS-grad,0
36,Private,12,Husband,0,0,35,United-States,0,Assoc-admn,0
39,Private,14,Not-in-family,0,1974,40,United-States,0,Masters,0
61,Private,10,Husband,0,1672,40,United-States,0,Some-college,0
31,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
21,Private,10,Not-in-family,0,0,25,Germany,0,Some-college,0
39,Self-emp-not-inc,10,Husband,2829,0,90,United-States,0,Some-college,0
34,Self-emp-not-inc,9,Husband,0,0,80,United-States,0,HS-grad,0
21,Private,10,Own-child,0,0,15,United-States,0,Some-college,0
75,Self-emp-not-inc,13,Unmarried,0,0,48,United-States,1,Bachelor,1
21,Private,10,Own-child,0,0,24,United-States,0,Some-college,0
81,Private,10,Husband,0,0,15,United-States,0,Some-college,0
54,Self-emp-inc,9,Not-in-family,0,0,40,Canada,0,HS-grad,0
34,Private,13,Husband,0,0,65,Iran,0,Bachelor,0
54,Self-emp-not-inc,15,Husband,99999,0,50,Philippines,1,Prof-school,1
41,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
61,?,13,Not-in-family,0,0,40,United-States,1,Bachelor,0
63,Private,9,Husband,2580,0,20,United-States,0,HS-grad,0
24,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
20,Private,9,Wife,0,0,40,Mexico,0,HS-grad,0
44,Local-gov,13,Own-child,0,0,60,United-States,0,Bachelor,0
47,Self-emp-not-inc,13,Husband,0,0,40,United-States,1,Bachelor,1
31,Private,10,Husband,0,0,40,United-States,0,Some-college,0
41,Private,4,Not-in-family,0,1590,40,United-States,0,7th - 8th,0
53,Self-emp-not-inc,9,Husband,0,0,60,United-States,0,HS-grad,0
63,Private,9,Wife,3471,0,40,United-States,0,HS-grad,0
44,Private,14,Husband,0,0,45,United-States,1,Masters,1
37,Private,9,Husband,0,0,46,United-States,1,HS-grad,1
28,Private,10,Husband,0,0,50,Germany,1,Some-college,1
71,?,10,Husband,0,0,10,United-States,0,Some-college,0
57,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
22,Private,10,Own-child,0,0,10,United-States,0,Some-college,0
33,Local-gov,13,Husband,0,1848,45,United-States,1,Bachelor,1
30,Private,10,Own-child,0,0,55,United-States,0,Some-college,0
20,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
28,Private,13,Not-in-family,0,0,45,United-States,1,Bachelor,0
54,Private,7,Unmarried,0,0,10,United-States,0,11th,0
20,Private,9,Own-child,0,0,35,United-States,0,HS-grad,0
34,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
21,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
29,State-gov,10,Unmarried,0,0,40,United-States,0,Some-college,0
51,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
39,Private,9,Not-in-family,0,0,70,United-States,0,HS-grad,0
19,Private,10,Other-relative,0,0,38,United-States,0,Some-college,0
22,Local-gov,9,Own-child,0,0,40,United-States,0,HS-grad,0
59,State-gov,10,Not-in-family,0,0,38,United-States,0,Some-college,0
18,Private,7,Own-child,0,0,13,United-States,0,11th,0
22,Private,9,Not-in-family,0,0,20,United-States,0,HS-grad,0
42,Local-gov,10,Husband,0,0,40,United-States,1,Some-college,1
39,Private,12,Not-in-family,0,0,40,United-States,0,Assoc-admn,0
31,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
28,Private,7,Unmarried,0,0,40,United-States,0,11th,0
22,Private,13,Own-child,0,0,7,United-States,0,Bachelor,0
67,Private,14,Not-in-family,0,0,40,United-States,0,Masters,0
17,Private,7,Own-child,0,0,25,United-States,0,11th,0
47,Federal-gov,12,Husband,0,0,40,United-States,0,Assoc-admn,1
23,Private,13,Not-in-family,0,0,5,United-States,0,Bachelor,0
20,Private,9,Wife,0,0,40,Peru,0,HS-grad,0
22,Private,9,Unmarried,0,0,40,Peru,0,HS-grad,0
47,State-gov,4,Husband,0,0,40,United-States,0,7th - 8th,0
49,Private,10,Wife,0,0,40,United-States,1,Some-college,1
64,?,10,Husband,0,0,20,United-States,0,Some-college,0
35,State-gov,10,Not-in-family,0,0,40,United-States,0,Some-college,0
52,Federal-gov,10,Not-in-family,0,0,40,United-States,0,Some-college,0
29,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
73,Self-emp-inc,6,Unmarried,0,0,40,Canada,0, 10th,0
38,Self-emp-not-inc,9,Husband,0,0,50,United-States,1,HS-grad,1
59,Self-emp-not-inc,9,Husband,0,1902,52,United-States,1,HS-grad,1
35,Private,10,Husband,4064,0,35,United-States,0,Some-college,0
18,Private,10,Own-child,0,0,15,United-States,0,Some-college,0
24,Private,9,Wife,0,0,40,United-States,0,HS-grad,0
33,Local-gov,13,Husband,0,0,50,United-States,0,Bachelor,0
40,Private,10,Other-relative,0,0,55,United-States,0,Some-college,0
55,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
44,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
40,Private,13,Own-child,0,0,60,United-States,0,Bachelor,0
22,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
55,Private,10,Wife,0,0,40,United-States,1,Some-college,1
45,Private,9,Not-in-family,0,0,26,United-States,0,HS-grad,0
47,Local-gov,13,Not-in-family,0,0,50,United-States,1,Bachelor,1
56,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
44,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
32,State-gov,10,Not-in-family,0,0,38,United-States,0,Some-college,0
17,Private,6,Own-child,0,0,20,United-States,0, 10th,0
44,Private,10,Not-in-family,0,0,50,United-States,0,Some-college,0
32,Self-emp-not-inc,12,Not-in-family,0,0,80,United-States,0,Assoc-admn,0
35,Private,13,Husband,0,0,60,United-States,1,Bachelor,1
27,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
32,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
68,Private,7,Not-in-family,0,0,70,United-States,0,11th,0
20,Private,10,Own-child,0,0,20,United-States,0,Some-college,0
33,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
24,Private,5,Own-child,0,0,12,United-States,0,9th,0
48,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
45,Private,14,Unmarried,0,0,50,United-States,0,Masters,0
48,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
28,Private,14,Husband,0,0,45,United-States,1,Masters,1
60,?,10,Husband,0,0,35,United-States,1,Some-college,1
39,Local-gov,14,Unmarried,0,0,40,United-States,1,Masters,0
23,Private,10,Own-child,0,0,30,United-States,0,Some-college,0
23,State-gov,8,Not-in-family,0,0,40,United-States,0,12th,0
